ad Group, 1, Task Count, 30
Timestamp, 1739388053417, Thread Group, 1, ActiveThread, 20
Timestamp, 1739388053733, Thread Group, 1, CompletedTask, 10
Timestamp, 1739388053733, Thread Group, 1, Queue Size, 0
Timestamp, 1739388053733, Thread Group, 1, Task Count, 40
Timestamp, 1739388053733, Thread Group, 0, ActiveThread, 30
Timestamp, 1739388053734, Thread Group, 0, CompletedTask, 10
Timestamp, 1739388053734, Thread Group, 0, Queue Size, 0
Timestamp, 1739388053734, Thread Group, 0, Task Count, 40
Timestamp, 1739388053740, Thread Group, 1, ActiveThread, 30
Timestamp, 1739388053740, Thread Group, 1, CompletedTask, 10
Timestamp, 1739388053740, Thread Group, 1, Queue Size, 0
Timestamp, 1739388053740, Thread Group, 1, Task Count, 40
Timestamp, 1739388053747, Thread Group, 0, ActiveThread, 30
Timestamp, 1739388053747, Thread Group, 0, CompletedTask, 10
Timestamp, 1739388053747, Thread Group, 0, Queue Size, 0
Timestamp, 1739388053747, Thread Group, 0, Task Count, 40
Timestamp, 1739388053752, Thread Group, 0, ActiveThread, 30
Timestamp, 1739388053752, Thread Group, 0, CompletedTask, 10
Timestamp, 1739388053752, Thread Group, 0, Queue Size, 0
Timestamp, 1739388053752, Thread Group, 0, Task Count, 40
Timestamp, 1739388053752, Thread Group, 1, ActiveThread, 30
Timestamp, 1739388053752, Thread Group, 1, CompletedTask, 10
Timestamp, 1739388053752, Thread Group, 1, Queue Size, 0
Timestamp, 1739388053752, Thread Group, 1, ActiveThread, 30
Timestamp, 1739388053752, Thread Group, 1, Task Count, 40
Timestamp, 1739388053752, Thread Group, 1, CompletedTask, 10
Timestamp, 1739388053752, Thread Group, 1, Queue Size, 0
Timestamp, 1739388053752, Thread Group, 1, Task Count, 40
Timestamp, 1739388053752, Thread Group, 0, ActiveThread, 30
Timestamp, 1739388053753, Thread Group, 0, CompletedTask, 10
Timestamp, 1739388053753, Thread Group, 0, Queue Size, 0
Timestamp, 1739388053753, Thread Group, 0, Task Count, 40
Timestamp, 1739388053755, Thread Group, 0, ActiveThread, 30
Timestamp, 1739388053755, Thread Group, 0, CompletedTask, 10
Timestamp, 1739388053755, Thread Group, 0, Queue Size, 0
Timestamp, 1739388053755, Thread Group, 0, Task Count, 40
Timestamp, 1739388053755, Thread Group, 1, ActiveThread, 30
Timestamp, 1739388053755, Thread Group, 1, CompletedTask, 10
Timestamp, 1739388053755, Thread Group, 1, ActiveThread, 30
Timestamp, 1739388053755, Thread Group, 1, Queue Size, 0
Timestamp, 1739388053755, Thread Group, 1, Task Count, 40
Timestamp, 1739388053755, Thread Group, 1, CompletedTask, 10
Timestamp, 1739388053755, Thread Group, 1, Queue Size, 0
Timestamp, 1739388053755, Thread Group, 1, Task Count, 40
Timestamp, 1739388053765, Thread Group, 0, ActiveThread, 30
Timestamp, 1739388053765, Thread Group, 1, ActiveThread, 30
Timestamp, 1739388053765, Thread Group, 0, CompletedTask, 10
Timestamp, 1739388053765, Thread Group, 1, CompletedTask, 10
Timestamp, 1739388053765, Thread Group, 1, Queue Size, 0
Timestamp, 1739388053765, Thread Group, 0, Queue Size, 0
Timestamp, 1739388053765, Thread Group, 0, Task Count, 40
Timestamp, 1739388053765, Thread Group, 1, Task Count, 40
Timestamp, 1739388053768, Thread Group, 0, ActiveThread, 30
Timestamp, 1739388053768, Thread Group, 0, CompletedTask, 10
Timestamp, 1739388053768, Thread Group, 0, Queue Size, 0
Timestamp, 1739388053768, Thread Group, 0, Task Count, 40
Timestamp, 1739388053772, Thread Group, 1, ActiveThread, 30
Timestamp, 1739388053772, Thread Group, 1, CompletedTask, 10
Timestamp, 1739388053772, Thread Group, 1, Queue Size, 0
Timestamp, 1739388053772, Thread Group, 1, Task Count, 40
Timestamp, 1739388053781, Thread Group, 1, ActiveThread, 30
Timestamp, 1739388053781, Thread Group, 1, CompletedTask, 10
Timestamp, 1739388053781, Thread Group, 1, Queue Size, 0
Timestamp, 1739388053781, Thread Group, 1, Task Count, 40
Timestamp, 1739388053785, Thread Group, 1, ActiveThread, 30
Timestamp, 1739388053785, Thread Group, 2, ActiveThread, 30
Timestamp, 1739388053785, Thread Group, 1, CompletedTask, 10
Timestamp, 1739388053785, Thread Group, 1, Queue Size, 0
Timestamp, 1739388053785, Thread Group, 1, Task Count, 40
Timestamp, 1739388053785, Thread Group, 0, ActiveThread, 30
Timestamp, 1739388053785, Thread Group, 0, CompletedTask, 10
Timestamp, 1739388053785, Thread Group, 0, Queue Size, 0
Timestamp, 1739388053785, Thread Group, 0, Task Count, 40
Timestamp, 1739388053785, Thread Group, 1, ActiveThread, 30
Timestamp, 1739388053785, Thread Group, 2, CompletedTask, 10
Timestamp, 1739388053785, Thread Group, 1, CompletedTask, 10
Timestamp, 1739388053785, Thread Group, 1, Queue Size, 0
Timestamp, 1739388053785, Thread Group, 2, Queue Size, 0
Timestamp, 1739388053785, Thread Group, 2, Task Count, 40
Timestamp, 1739388053785, Thread Group, 1, Task Count, 40
Timestamp, 1739388053787, Thread Group, 0, ActiveThread, 30
Timestamp, 1739388053787, Thread Group, 0, CompletedTask, 10
Timestamp, 1739388053787, Thread Group, 0, Queue Size, 0
Timestamp, 1739388053787, Thread Group, 0, Task Count, 40
Timestamp, 1739388053787, Thread Group, 1, ActiveThread, 30
Timestamp, 1739388053787, Thread Group, 0, ActiveThread, 30
Timestamp, 1739388053787, Thread Group, 1, CompletedTask, 10
Timestamp, 1739388053787, Thread Group, 1, Queue Size, 0
Timestamp, 1739388053787, Thread Group, 1, Task Count, 40
Timestamp, 1739388053787, Thread Group, 2, ActiveThread, 30
Timestamp, 1739388053787, Thread Group, 2, CompletedTask, 10
Timestamp, 1739388053787, Thread Group, 2, Queue Size, 0
Timestamp, 1739388053787, Thread Group, 2, Task Count, 40
Timestamp, 1739388053787, Thread Group, 0, CompletedTask, 10
Timestamp, 1739388053787, Thread Group, 0, Queue Size, 0
Timestamp, 1739388053787, Thread Group, 0, Task Count, 40
Timestamp, 1739388053792, Thread Group, 2, ActiveThread, 30
Timestamp, 1739388053792, Thread Group, 2, CompletedTask, 10
Timestamp, 1739388053792, Thread Group, 2, Queue Size, 0
Timestamp, 1739388053792, Thread Group, 2, Task Count, 40
Timestamp, 1739388053794, Thread Group, 0, ActiveThread, 30
Timestamp, 1739388053794, Thread Group, 0, CompletedTask, 10
Timestamp, 1739388053794, Thread Group, 0, Queue Size, 0
Timestamp, 1739388053794, Thread Group, 0, Task Count, 40
Timestamp, 1739388053794, Thread Group, 0, ActiveThread, 30
Timestamp, 1739388053794, Thread Group, 0, CompletedTask, 10
Timestamp, 1739388053794, Thread Group, 0, Queue Size, 0
Timestamp, 1739388053794, Thread Group, 0, Task Count, 40
Timestamp, 1739388053795, Thread Group, 1, ActiveThread, 30
Timestamp, 1739388053795, Thread Group, 1, CompletedTask, 10
Timestamp, 1739388053795, Thread Group, 1, Queue Size, 0
Timestamp, 1739388053795, Thread Group, 1, Task Count, 40
Timestamp, 1739388053795, Thread Group, 1, ActiveThread, 30
Timestamp, 1739388053795, Thread Group, 1, CompletedTask, 10
Timestamp, 1739388053795, Thread Group, 1, Queue Size, 0
Timestamp, 1739388053795, Thread Group, 1, Task Count, 40
Timestamp, 1739388053795, Thread Group, 0, ActiveThread, 30
Timestamp, 1739388053796, Thread Group, 0, CompletedTask, 10
Timestamp, 1739388053796, Thread Group, 0, Queue Size, 0
Timestamp, 1739388053796, Thread Group, 0, Task Count, 40
Timestamp, 1739388053796, Thread Group, 1, ActiveThread, 30
Timestamp, 1739388053796, Thread Group, 1, CompletedTask, 10
Timestamp, 1739388053796, Thread Group, 1, Queue Size, 0
Timestamp, 1739388053796, Thread Group, 1, Task Count, 40
Timestamp, 1739388053796, Thread Group, 0, ActiveThread, 30
Timestamp, 1739388053796, Thread Group, 0, CompletedTask, 10
Timestamp, 1739388053796, Thread Group, 0, Queue Size, 0
Timestamp, 1739388053796, Thread Group, 0, Task Count, 40
Timestamp, 1739388053801, Thread Group, 0, ActiveThread, 30
Timestamp, 1739388053801, Thread Group, 0, CompletedTask, 10
Timestamp, 1739388053801, Thread Group, 0, Queue Size, 0
Timestamp, 1739388053801, Thread Group, 0, Task Count, 40
Timestamp, 1739388053801, Thread Group, 2, ActiveThread, 30
Timestamp, 1739388053801, Thread Group, 2, CompletedTask, 10
Timestamp, 1739388053801, Thread Group, 2, Queue Size, 0
Timestamp, 1739388053801, Thread Group, 2, Task Count, 40
Timestamp, 1739388053801, Thread Group, 2, ActiveThread, 30
Timestamp, 1739388053801, Thread Group, 2, CompletedTask, 10
Timestamp, 1739388053801, Thread Group, 2, Queue Size, 0
Timestamp, 1739388053801, Thread Group, 2, ActiveThread, 30
Timestamp, 1739388053801, Thread Group, 2, CompletedTask, 10
Timestamp, 1739388053801, Thread Group, 2, Queue Size, 0
Timestamp, 1739388053801, Thread Group, 2, Task Count, 40
Timestamp, 1739388053801, Thread Group, 2, ActiveThread, 30
Timestamp, 1739388053801, Thread Group, 2, CompletedTask, 10
Timestamp, 1739388053801, Thread Group, 2, Queue Size, 0
Timestamp, 1739388053801, Thread Group, 2, Task Count, 40
Timestamp, 1739388053801, Thread Group, 2, Task Count, 40
Timestamp, 1739388053801, Thread Group, 1, ActiveThread, 30
Timestamp, 1739388053801, Thread Group, 1, CompletedTask, 10
Timestamp, 1739388053801, Thread Group, 1, Queue Size, 0
Timestamp, 1739388053801, Thread Group, 1, Task Count, 40
Timestamp, 1739388053803, Thread Group, 1, ActiveThread, 30
Timestamp, 1739388053803, Thread Group, 1, CompletedTask, 10
Timestamp, 1739388053803, Thread Group, 1, Queue Size, 0
Timestamp, 1739388053803, Thread Group, 1, Task Count, 40
Timestamp, 1739388053804, Thread Group, 0, ActiveThread, 30
Timestamp, 1739388053804, Thread Group, 0, CompletedTask, 10
Timestamp, 1739388053804, Thread Group, 0, Queue Size, 0
Timestamp, 1739388053804, Thread Group, 0, Task Count, 40
Timestamp, 1739388053804, Thread Group, 2, ActiveThread, 30
Timestamp, 1739388053804, Thread Group, 2, CompletedTask, 10
Timestamp, 1739388053804, Thread Group, 2, Queue Size, 0
Timestamp, 1739388053804, Thread Group, 2, Task Count, 40
Timestamp, 1739388053810, Thread Group, 2, ActiveThread, 30
Timestamp, 1739388053810, Thread Group, 2, CompletedTask, 10
Timestamp, 1739388053810, Thread Group, 2, Queue Size, 0
Timestamp, 1739388053810, Thread Group, 2, Task Count, 40
Timestamp, 1739388053816, Thread Group, 0, ActiveThread, 30
Timestamp, 1739388053816, Thread Group, 0, CompletedTask, 10
Timestamp, 1739388053816, Thread Group, 0, Queue Size, 0
Timestamp, 1739388053816, Thread Group, 0, Task Count, 40
Timestamp, 1739388053821, Thread Group, 1, ActiveThread, 30
Timestamp, 1739388053821, Thread Group, 1, CompletedTask, 10
Timestamp, 1739388053821, Thread Group, 1, Queue Size, 0
Timestamp, 1739388053821, Thread Group, 1, Task Count, 40
Timestamp, 1739388053821, Thread Group, 1, ActiveThread, 30
Timestamp, 1739388053821, Thread Group, 1, CompletedTask, 10
Timestamp, 1739388053821, Thread Group, 1, Queue Size, 0
Timestamp, 1739388053821, Thread Group, 1, Task Count, 40
Timestamp, 1739388053824, Thread Group, 2, ActiveThread, 30
Timestamp, 1739388053824, Thread Group, 2, CompletedTask, 10
Timestamp, 1739388053824, Thread Group, 2, Queue Size, 0
Timestamp, 1739388053824, Thread Group, 2, Task Count, 40
Timestamp, 1739388053834, Thread Group, 1, ActiveThread, 30
Timestamp, 1739388053834, Thread Group, 1, CompletedTask, 10
Timestamp, 1739388053834, Thread Group, 1, Queue Size, 0
Timestamp, 1739388053834, Thread Group, 1, Task Count, 40
Timestamp, 1739388053834, Thread Group, 1, ActiveThread, 30
Timestamp, 1739388053834, Thread Group, 1, CompletedTask, 10
Timestamp, 1739388053834, Thread Group, 1, Queue Size, 0
Timestamp, 1739388053834, Thread Group, 1, Task Count, 40
Timestamp, 1739388053835, Thread Group, 2, ActiveThread, 30
Timestamp, 1739388053835, Thread Group, 2, CompletedTask, 10
Timestamp, 1739388053835, Thread Group, 2, Queue Size, 0
Timestamp, 1739388053835, Thread Group, 2, Task Count, 40
Timestamp, 1739388053835, Thread Group, 1, ActiveThread, 30
Timestamp, 1739388053835, Thread Group, 1, CompletedTask, 10
Timestamp, 1739388053835, Thread Group, 1, Queue Size, 0
Timestamp, 1739388053835, Thread Group, 1, Task Count, 40
Timestamp, 1739388053835, Thread Group, 0, ActiveThread, 30
Timestamp, 1739388053835, Thread Group, 0, CompletedTask, 10
Timestamp, 1739388053835, Thread Group, 0, Queue Size, 0
Timestamp, 1739388053835, Thread Group, 0, Task Count, 40
Timestamp, 1739388053835, Thread Group, 2, ActiveThread, 30
Timestamp, 1739388053835, Thread Group, 1, ActiveThread, 30
Timestamp, 1739388053835, Thread Group, 2, CompletedTask, 10
Timestamp, 1739388053835, Thread Group, 2, Queue Size, 0
Timestamp, 1739388053835, Thread Group, 2, Task Count, 40
Timestamp, 1739388053835, Thread Group, 0, ActiveThread, 30
Timestamp, 1739388053835, Thread Group, 0, CompletedTask, 10
Timestamp, 1739388053835, Thread Group, 0, Queue Size, 0
Timestamp, 1739388053835, Thread Group, 0, Task Count, 40
Timestamp, 1739388053835, Thread Group, 1, ActiveThread, 30
Timestamp, 1739388053835, Thread Group, 1, CompletedTask, 10
Timestamp, 1739388053835, Thread Group, 1, Queue Size, 0
Timestamp, 1739388053835, Thread Group, 1, Task Count, 40
Timestamp, 1739388053835, Thread Group, 1, CompletedTask, 10
Timestamp, 1739388053835, Thread Group, 1, Queue Size, 0
Timestamp, 1739388053835, Thread Group, 1, Task Count, 40
Timestamp, 1739388053838, Thread Group, 0, ActiveThread, 30
Timestamp, 1739388053838, Thread Group, 0, CompletedTask, 10
Timestamp, 1739388053838, Thread Group, 0, Queue Size, 0
Timestamp, 1739388053838, Thread Group, 0, Task Count, 40
Timestamp, 1739388053838, Thread Group, 2, ActiveThread, 30
Timestamp, 1739388053838, Thread Group, 2, CompletedTask, 10
Timestamp, 1739388053838, Thread Group, 2, Queue Size, 0
Timestamp, 1739388053838, Thread Group, 2, Task Count, 40
Timestamp, 1739388053838, Thread Group, 0, ActiveThread, 30
Timestamp, 1739388053838, Thread Group, 0, CompletedTask, 10
Timestamp, 1739388053838, Thread Group, 0, Queue Size, 0
Timestamp, 1739388053838, Thread Group, 0, Task Count, 40
Timestamp, 1739388053844, Thread Group, 0, ActiveThread, 30
Timestamp, 1739388053844, Thread Group, 0, CompletedTask, 10
Timestamp, 1739388053844, Thread Group, 0, ActiveThread, 30
Timestamp, 1739388053844, Thread Group, 0, Queue Size, 0
Timestamp, 1739388053844, Thread Group, 0, Task Count, 40
Timestamp, 1739388053844, Thread Group, 0, CompletedTask, 10
Timestamp, 1739388053844, Thread Group, 0, Queue Size, 0
Timestamp, 1739388053844, Thread Group, 0, Task Count, 40
Timestamp, 1739388053848, Thread Group, 0, ActiveThread, 30
Timestamp, 1739388053848, Thread Group, 0, CompletedTask, 10
Timestamp, 1739388053848, Thread Group, 0, Queue Size, 0
Timestamp, 1739388053848, Thread Group, 0, Task Count, 40
Timestamp, 1739388053848, Thread Group, 0, ActiveThread, 30
Timestamp, 1739388053848, Thread Group, 0, CompletedTask, 10
Timestamp, 1739388053848, Thread Group, 0, Queue Size, 0
Timestamp, 1739388053848, Thread Group, 0, Task Count, 40
Timestamp, 1739388053848, Thread Group, 2, ActiveThread, 30
Timestamp, 1739388053848, Thread Group, 2, CompletedTask, 10
Timestamp, 1739388053848, Thread Group, 2, Queue Size, 0
Timestamp, 1739388053848, Thread Group, 2, ActiveThread, 30
Timestamp, 1739388053848, Thread Group, 2, Task Count, 40
Timestamp, 1739388053848, Thread Group, 2, CompletedTask, 10
Timestamp, 1739388053848, Thread Group, 2, Queue Size, 0
Timestamp, 1739388053848, Thread Group, 1, ActiveThread, 30
Timestamp, 1739388053848, Thread Group, 1, CompletedTask, 10
Timestamp, 1739388053848, Thread Group, 1, Queue Size, 0
Timestamp, 1739388053848, Thread Group, 1, Task Count, 40
Timestamp, 1739388053848, Thread Group, 1, ActiveThread, 30
Timestamp, 1739388053848, Thread Group, 1, CompletedTask, 10
Timestamp, 1739388053848, Thread Group, 1, Queue Size, 0
Timestamp, 1739388053848, Thread Group, 1, Task Count, 40
Timestamp, 1739388053848, Thread Group, 2, Task Count, 40
Timestamp, 1739388053848, Thread Group, 2, ActiveThread, 30
Timestamp, 1739388053848, Thread Group, 2, CompletedTask, 10
Timestamp, 1739388053848, Thread Group, 2, Queue Size, 0
Timestamp, 1739388053848, Thread Group, 2, Task Count, 40
Timestamp, 1739388053856, Thread Group, 1, ActiveThread, 30
Timestamp, 1739388053856, Thread Group, 1, CompletedTask, 10
Timestamp, 1739388053856, Thread Group, 1, Queue Size, 0
Timestamp, 1739388053856, Thread Group, 1, Task Count, 40
Timestamp, 1739388053864, Thread Group, 0, ActiveThread, 30
Timestamp, 1739388053864, Thread Group, 0, CompletedTask, 10
Timestamp, 1739388053864, Thread Group, 1, ActiveThread, 30
Timestamp, 1739388053865, Thread Group, 1, CompletedTask, 10
Timestamp, 1739388053865, Thread Group, 1, Queue Size, 0
Timestamp, 1739388053865, Thread Group, 1, Task Count, 40
Timestamp, 1739388053864, Thread Group, 0, Queue Size, 0
Timestamp, 1739388053865, Thread Group, 0, Task Count, 40
Timestamp, 1739388053867, Thread Group, 2, ActiveThread, 30
Timestamp, 1739388053867, Thread Group, 2, CompletedTask, 10
Timestamp, 1739388053867, Thread Group, 2, Queue Size, 0
Timestamp, 1739388053867, Thread Group, 2, Task Count, 40
Timestamp, 1739388053870, Thread Group, 0, ActiveThread, 30
Timestamp, 1739388053870, Thread Group, 0, CompletedTask, 10
Timestamp, 1739388053870, Thread Group, 0, Queue Size, 0
Timestamp, 1739388053870, Thread Group, 0, Task Count, 40
Timestamp, 1739388053872, Thread Group, 1, ActiveThread, 30
Timestamp, 1739388053872, Thread Group, 1, CompletedTask, 10
Timestamp, 1739388053872, Thread Group, 1, Queue Size, 0
Timestamp, 1739388053872, Thread Group, 1, Task Count, 40
Timestamp, 1739388053877, Thread Group, 1, ActiveThread, 30
Timestamp, 1739388053877, Thread Group, 1, CompletedTask, 10
Timestamp, 1739388053877, Thread Group, 1, Queue Size, 0
Timestamp, 1739388053877, Thread Group, 1, Task Count, 40
Timestamp, 1739388053879, Thread Group, 1, ActiveThread, 30
Timestamp, 1739388053879, Thread Group, 1, CompletedTask, 10
Timestamp, 1739388053879, Thread Group, 1, Queue Size, 0
Timestamp, 1739388053879, Thread Group, 1, Task Count, 40
Timestamp, 1739388053880, Thread Group, 0, ActiveThread, 30
Timestamp, 1739388053880, Thread Group, 0, CompletedTask, 10
Timestamp, 1739388053880, Thread Group, 0, Queue Size, 0
Timestamp, 1739388053880, Thread Group, 0, Task Count, 40
Timestamp, 1739388053881, Thread Group, 2, ActiveThread, 30
Timestamp, 1739388053881, Thread Group, 2, CompletedTask, 10
Timestamp, 1739388053881, Thread Group, 2, Queue Size, 0
Timestamp, 1739388053881, Thread Group, 2, Task Count, 40
Timestamp, 1739388053881, Thread Group, 1, ActiveThread, 30
Timestamp, 1739388053881, Thread Group, 1, CompletedTask, 10
Timestamp, 1739388053881, Thread Group, 1, Queue Size, 0
Timestamp, 1739388053881, Thread Group, 1, Task Count, 40
Timestamp, 1739388053881, Thread Group, 0, ActiveThread, 30
Timestamp, 1739388053881, Thread Group, 0, ActiveThread, 30
Timestamp, 1739388053881, Thread Group, 2, ActiveThread, 30
Timestamp, 1739388053881, Thread Group, 2, CompletedTask, 10
Timestamp, 1739388053882, Thread Group, 2, Queue Size, 0
Timestamp, 1739388053882, Thread Group, 2, Task Count, 40
Timestamp, 1739388053881, Thread Group, 0, CompletedTask, 10
